,Retail_Product_Color,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2Name,Retail_Product_Level3Name,Retail_Product_Level4Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_SOHQTY,Retail_CCQTY,_merge,diff,unders
1292,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK SKY RA,9479720003.0,40,CALÇA JEANS,1,1,both,0,0
1293,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBL,RELOGIO MONDAINE FEM DOURADO KIT COLAR B,9522100000.0,,KIT FEMININO DOURADO,1,1,both,0,0
1294,MARROM,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 JUVO PRD INK CHINO LISO NVE80,9484090005.0,12,BERMUDA,3,3,both,0,0
1295,JEANS,C,VESTUARIO,CY,CYA,CYAD,BERMUDA JEANS CRN MSA INK 12 COXA GM LIS,9622500002.0,38,BOTTOM CURTO JEANS,1,1,both,0,0
1296,VERDE,C,VESTUARIO,CY,CYA,CYAE,SHORT JEANS CRN PRD INK COM FAIXA LISO 0,9480720004.0,42,BOTTOM CURTO SARJA,1,1,both,0,0
1297,ROSA,C,VESTUARIO,CR,CRB,CRBK,CALCINHA CR SLO ELLA ESTAMPADO ROSA GG R,9568840002.0,GG,KIT CALCINHA,1,1,both,0,0
1298,JEANS,C,VESTUARIO,CY,CYA,CYAH,SHORT JEANS JV MSA INK ELASTICO CINTURA,9592950001.0,34,SAIA,1,0,left_only,-1,1
1299,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN MSA INK AMCIADAUSEDSTONE,9578060003.0,42,CALÇA JEANS,2,0,left_only,-2,2
1300,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN MSA INK AMCIADAUSEDSTONE,9578060002.0,40,CALÇA JEANS,2,0,left_only,-2,2
1301,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BASICO AMACIADO,9384030006.0,44,BOTTOM CURTO JEANS,3,0,left_only,-3,3
1302,BEGE,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN TRS ALEGRETO  REF 61743 BEGE  DE,9263030002.0,54,SOUTIEN / TOP,1,1,both,0,0
1303,,W,BELEZA,WL,WLM,WLMC,MASCARA MAQUIAGEM  WL VULT VULT MASC CIL,9032410000.0,,MASCARA,1,0,left_only,-1,1
1304,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK RASGOS,9479580003.0,40,CALÇA JEANS,1,0,left_only,-1,1
1305,VINHO,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN APP TRS OLIMPO BOURBON VINHO REF,8267980005.0,54,SOUTIEN / TOP,1,0,left_only,-1,1
1306,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS MARCA DE TERCEIROS COM STRAS,9565990005.0,42,CALÇA JEANS,1,0,left_only,-1,1
1307,,W,BELEZA,WB,WBO,WBOC,ALCOOL GEL PHYTODERM VANILLA KISS 1X60ML,9705260000.0,,CORPORAIS,9,9,both,0,0
1308,,W,BELEZA,WB,WBI,WBIM,CREME HIDRATANTE DESODORANTE PROTETORA P,9484630000.0,,HIDRATANTE MÃO E PÉ MURIEL,3,2,both,-1,1
1309,,W,BELEZA,WA,WAC,WACP,DESODORANTE COLONIA FEMININA JEQUITI CAR,9465200000.0,,PERFUME,3,2,both,-1,1
1310,JEANS,C,VESTUARIO,CM,CMC,CMCA,CALCA JEANS CRN PRD INK CALCA SKINNY USE,9566290003.0,40,BOTTOM  JOVEM,2,0,left_only,-2,2
1311,JEANS,C,VESTUARIO,CY,CYA,CYAF,BLUSA MANGA CURTA JEANS CRN PRD INK MANG,9420930002.0,38,TOP,2,0,left_only,-2,2
1312,VERMELHO,C,VESTUARIO,C6,C6A,C6AB,2 CALCINHAS APP TRS MEDIA MFB REF 50509,8323340004.0,M,CALCINHA / BOTTOM,12,5,both,-7,7
1313,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK lavagem com stone e use,9440960007.0,42,CALÇA JEANS,3,0,left_only,-3,3
1314,,W,BELEZA,WA,WAD,WADP,DESODORANTE COLONIA JEQUITI HELLO KITTY,9162880000.0,,PERFUME,2,1,both,-1,1
1315,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS CRN MSA INK VISTA ABOTOADA R,9415730007.0,42,CALÇA JEANS,2,0,left_only,-2,2
1316,PRETO,C,VESTUARIO,CJ,CJA,CJAS,SHORT DOLL SEM MANGA CJ SLO ELLA ESTAMPA,9648860001.0,G,SHORT DOLL,2,2,both,0,0
1317,,W,BELEZA,WL,WLC,WLCE,VULT BAS LIQ MAT HIDRALURONIC Q075 26ML,9428600000.0,,BASE LIQUIDA,1,0,left_only,-1,1
1318,JEANS,C,VESTUARIO,CY,CYA,CYAI,MACACAO SEM MANGA JEANS CRN PRD INK RASG,9480830003.0,42,INTEIRO,1,1,both,0,0
1319,VERDE,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN SLO INK LISO VERDE 44,9623090004.0,44,BOTTOM CURTO SARJA,1,0,left_only,-1,1
1320,PINK,C,VESTUARIO,CN,CNC,CNCK,CALCINHA JV CN SLO ELLA PATINHA ESTAMPAD,9456550003.0,M,KIT CALCINHA,2,2,both,0,0
1321,PRETO,C,VESTUARIO,CN,CNC,CNCB,SHORT DOLL JV CN SLO DISNEY V ESTAMPADO,9297020002.0,GG,CALCINHA / BOTTOM,1,1,both,0,0
1322,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BASICO STONADO L,9383990006.0,44,BOTTOM CURTO JEANS,3,0,left_only,-3,3
1323,VERDE,C,VESTUARIO,CM,CMB,CMBB,BERMUDA SARJA CF PRD INK LISO VERDE 46 V,9569870005.0,46,BERMUDA SARJA,3,0,left_only,-3,3
1324,PRETO,C,VESTUARIO,C5,C5A,C5AA,OCULOS MASC ACE PRETO MADEIRA QUADRADO F,9573770001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
1325,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM USED FILIGR,9440420004.0,40,CALÇA JEANS,1,0,left_only,-1,1
1326,PRETO,C,VESTUARIO,C6,C6A,C6AT,2 SOUTIENS TRS BASE C BOJO SEM ARO PTO,8831740003.0,46,SOUTIEN / TOP,2,2,both,0,0
1327,VERMELHO,C,VESTUARIO,CP,CPM,CPMG,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,9306270001.0,34/39,MEIA CASUAL/ESPORTIVA,3,2,both,-1,1
1328,DOURADO,C,VESTUARIO,C5,C5E,C5EA,CJT DOURADO BRINCO E GARGANTILHA LIFE CJ,9427790001.0,SEM TAMANHO,CONJUNTO,1,0,left_only,-1,1
1329,ROSA,C,VESTUARIO,C6,C6A,C6AA,3 CALCINHAS APP TANGA TRS COTTON LISO RO,8554820002.0,M,CALCINHA / BOTTOM,2,2,both,0,0
1330,BEGE,C,VESTUARIO,C6,C6A,C6AB,BERMUDA TRS AF CONTROL REF CE1301 BEGE E,9368800002.0,G,CALCINHA / BOTTOM,3,3,both,0,0
1331,CINZA,C,VESTUARIO,CP,CPM,CPMG,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,9306110001.0,34/39,MEIA CASUAL/ESPORTIVA,3,0,left_only,-3,3
1332,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK FIVE POCKETS USE,9384170001.0,36,CALÇA JEANS,2,0,left_only,-2,2
1333,CINZA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,9581380004.0,M,SHORT DOLL,9,9,both,0,0
1334,ROXO,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN TRS COTTON SECRET ORQUIDEA REF 6,9362450004.0,46,SOUTIEN / TOP,3,2,both,-1,1
1335,LILAS,C,VESTUARIO,C6,C6A,C6AT,2 SOUTIENS APP TRS BASE C  BJ SEM ARO RE,8546470003.0,46,SOUTIEN / TOP,2,2,both,0,0
1336,JEANS,C,VESTUARIO,CY,CYA,CYAI,VESTIDO ABERTO COM CINTO CRN PRD 526405,9675240001.0,36,INTEIRO,1,1,both,0,0
1337,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL SEM MANGA JV CN SLO ELLA GATI,9663450001.0,G,SHORT DOLL,6,6,both,0,0
1338,ROSA,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN BASE CJ MSA ELLA LISO ROSA 40 RO,9424680001.0,40,SOUTIEN / TOP,3,3,both,0,0
1339,PRETO,C,VESTUARIO,C9,C9A,C9AK,2 CALCINHAS BIQUINI COTTON C9 PRD CHOCOL,8542200002.0,P,KIT CALCINHA,1,1,both,0,0
1340,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS EVT PAIS CRN MSA INK USED BI,9578190005.0,40,CALÇA JEANS,1,0,left_only,-1,1
1341,VERMELHO,C,VESTUARIO,CJ,CJA,CJAS,SHORT DOLL SEM MANGA CJ ELLA LISO VERMEL,9673640002.0,GG,SHORT DOLL,2,2,both,0,0
1342,DOURADO,C,VESTUARIO,C5,C5E,C5EA,CONJUNTO DOURADO MEDALHA  COM ORACAO DE,9563690001.0,SEM TAMANHO,CONJUNTO,2,0,left_only,-2,2
1343,ROSA,C,VESTUARIO,CY,CYA,CYAE,SHORT SARJA CRN PRD INK COM ELASTICO NA,9480710006.0,46,BOTTOM CURTO SARJA,1,0,left_only,-1,1
1344,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK ELASTICO E AMARR,9480260003.0,38,BOTTOM CURTO JEANS,4,1,both,-3,3
1345,,W,BELEZA,WK,WKC,WKCM,ESTOJO GIO ANTONELLI  3X25 ML   NM22,9656870000.0,,KIT FEMININO,4,4,both,0,0
1346,DOURADO,C,VESTUARIO,C5,C5E,C5EA,CJT DOURADO FE CJC00555 SEM TAMANHO DOUR,9440150001.0,SEM TAMANHO,CONJUNTO,0,0,left_only,0,0
1347,PRETO,C,VESTUARIO,C7,C7A,C7AK,2 CALCINHAS TG CALCA ALTA RENDA LATERAL,9664740004.0,M,KIT CALCINHA,4,3,both,-1,1
1348,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,BERMUDA APP MODELADORA TRS REF C01810  A,7494940002.0,M,CALCINHA / BOTTOM,3,3,both,0,0
1349,,W,BELEZA,WA,WAC,WACP,COLONIA DESODORANTE FEMININA PATRICIA AB,8686910000.0,,PERFUME,4,3,both,-1,1
1350,AMARELO,C,VESTUARIO,C8,C8A,C8AC,TOP SEM MANGA C8 SLO INK BATINHA PPA COM,9633480003.0,1,TOP/JAQUETA,2,2,both,0,0
1351,ROXO,C,VESTUARIO,C7,C7A,C7AK,2 CALCINHAS BIQUNI TG  RENDA LOLA ROXO P,9320330004.0,P,KIT CALCINHA,1,0,left_only,-1,1
1352,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN BASE CJ MSA ELLA BICOLOR LISO PR,9424780003.0,44,SOUTIEN / TOP,3,0,left_only,-3,3
1353,,W,BELEZA,WL,WLH,WLHB,JEQUITI AVIVA BATOM HIDRATANTE VERMELHO,8687870000.0,,BATOM BASTÃO JEQUITI,1,1,both,0,0
1354,AZUL,C,VESTUARIO,C8,C8C,C8CB,SHORT C8 PRD INFA  INK BOLSO CARPINTEIRO,9483620003.0,8,SHORT/SAIA,3,0,left_only,-3,3
1355,JEANS,C,VESTUARIO,C8,C8C,C8CC,JAQUETA MANGA LONGA INFA C8 PRD INK STON,9483720003.0,8,TOP/JAQUETA,2,1,both,-1,1
1356,BRANCO,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN PRD ELLA FIVE,9654600004.0,P,CAMISOLA / ROBE,2,4,both,2,0
1357,JEANS,C,VESTUARIO,CY,CYD,CYDA,CALCA JEANS CRN MSA INK USED BIGODE BARR,9384570002.0,44,CALÇA JEANS,2,1,both,-1,1
1358,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Jogg,9697910003.0,38,CALÇA JEANS,2,0,left_only,-2,2
1359,OFF WHITE,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN PRD DISNEY,9663460002.0,GG,SHORT DOLL,4,4,both,0,0
1360,BRANCO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB CORACAO BRC ROSA,8297000002.0,M,CALCINHA / BOTTOM,2,1,both,-1,1
1361,JEANS,C,VESTUARIO,CY,CYC,CYCD,BERMUDA JEANS PS SLO INK USED LISO JEANS,9383830004.0,52,BOTTOM CURTO JEANS PLUS,2,2,both,0,0
1362,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS EVT CRN MSA INK VISTA ABOTOA,9415700005.0,38,CALÇA JEANS,3,0,left_only,-3,3
1363,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK USED TANK BARRA D,9479570006.0,44,CALÇA JEANS,2,2,both,0,0
1364,PRETO,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MAIS ACESSORIOS OCULOS FEM AC,9717500001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
1365,BRANCO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN APP SNS SLO PUSH UP RENDA BRANCO,8222210001.0,40,SOUTIEN / TOP,2,0,left_only,-2,2
1366,,W,BELEZA,WB,WBO,WBOC,DESODORANTE COL PHYTO SPLASH VANILLA KIS,9593990000.0,,CORPORAIS,8,7,both,-1,1
1367,VERDE,C,VESTUARIO,CM,CMB,CMBB,BERMUDA JEANS EVT PAIS  CRN PRD INK CATI,9578890006.0,40,BERMUDA SARJA,1,0,left_only,-1,1
1368,,W,BELEZA,WL,WLC,WLCE,VULT BAS LIQ MAT HIDRALURONIC Q040 26ML,9428590000.0,,BASE LIQUIDA,2,2,both,0,0
1369,PRETO,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN MSA INK BARRA CHUVEIRI,9642850005.0,44,BOTTOM CURTO SARJA,6,2,both,-4,4
1370,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK DETONA,9479640005.0,44,CALÇA JEANS,1,0,left_only,-1,1
1371,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM USED BIGODE,9440490005.0,44,CALÇA JEANS,2,0,left_only,-2,2
1372,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN SLO INK BASICA STONE  LI,9383920006.0,44,CALÇA JEANS,2,2,both,0,0
1373,,W,BELEZA,WA,WAD,WADP,PERFUME  WA JEQUITI DESODORANTE COLONIA,9038060000.0,,PERFUME,2,1,both,-1,1
1374,AZUL,C,VESTUARIO,CY,CYC,CYCC,BERMUDA SARJA PS SLO INK ABERTURA BARRA,9383770001.0,46,BOTTOM CURTO SARJA PLUS,2,2,both,0,0
1375,PRATA,C,VESTUARIO,C5,C5E,C5EA,CONJUNTO MAIS ACESSORIOS LTCJP 105 PRATA,9685370001.0,SEM TAMANHO,CONJUNTO,5,0,left_only,-5,5
1376,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697960001.0,44,CALÇA JEANS,1,0,left_only,-1,1
1377,PRETO,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 PRD INFO STONE   460 PRETO 6,9405710002.0,6,BERMUDA,3,0,left_only,-3,3
1378,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANS PS MSA INK USED BARRA VIRADA,9480990001.0,48,BOTTOM CURTO JEANS PLUS,3,0,left_only,-3,3
1379,VERDE,C,VESTUARIO,CR,CRA,CRAB,BIQUINI CR SLO ELLA RENDA LISO VERDE M V,9647250001.0,M,CALCINHA / BOTTOM,2,2,both,0,0
1380,CHOCOLATE,C,VESTUARIO,C6,C6B,C6BB,BERMUDA SUS E APP COTTON CHOCOLATE REF B,3741470003.0,G,CALCINHA / BOTTOM,3,3,both,0,0
1381,MARROM,C,VESTUARIO,C5,C5A,C5AB,OCULOS  C5 MSA MAIS ACESSORIOS MET MASC,9683820001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
1382,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBO,RELOGIO FEM LINCE PRATA KIT PULSEIRA ANA,9714010000.0,,KIT FEMININO PRATA,1,1,both,0,0
1383,BRANCO,C,VESTUARIO,CN,CNC,CNCK,CALCINHA JV CN SLO ELLA CORACAO ESTAMPAD,9588750002.0,GG,KIT CALCINHA,1,1,both,0,0
1384,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK RASGOS,9479620003.0,40,CALÇA JEANS,2,2,both,0,0
1385,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ PRD ELLA LISO 41741 PRETO 44,9447180004.0,44,SOUTIEN / TOP,2,1,both,-1,1
1386,ROXO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS  REF 51509 K163 ESTR,8566570003.0,M,CALCINHA / BOTTOM,2,0,left_only,-2,2
1387,VINHO,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ SLO ELLA LISO VINHO M VINHO,9644090005.0,M,KIT CALCINHA,6,6,both,0,0
1388,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK RETA GANCHO LISO,9480010002.0,40,CALÇA JEANS,1,1,both,0,0
1389,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS MARCA DE TERCEIROS COM STRAS,9565990004.0,40,CALÇA JEANS,1,0,left_only,-1,1
1390,ROSA,C,VESTUARIO,CR,CRB,CRBK,CALCINHA CR SLO ELLA ESTAMPADO ROSA M RO,9461780003.0,M,KIT CALCINHA,1,1,both,0,0
1391,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA  PS PRD INK USED TANK PUIDOS LISO,9481150004.0,52,CALÇA JEANS PLUS,1,1,both,0,0
1392,,W,BELEZA,WB,WBV,WBVM,MASCARA CAPILAR  WB VULT SIAGE MASC CAP,9033010000.0,,MASCARA,1,1,both,0,0
1393,JEANS,C,VESTUARIO,CM,CMC,CMCB,BERMUDA JEANS INK LISO 02ma00656 JEANS 4,9571210005.0,44,BERMUDA JOVEM,1,0,left_only,-1,1
1394,PRETO,C,VESTUARIO,C7,C7A,C7AK,CALC TG KIT P1 2X1  POA PTO LIV C7 M PRE,8516930002.0,M,KIT CALCINHA,4,3,both,-1,1
1395,MARROM,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MSA MAIS ACESSORIOS ACE FEM M,9683710001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
1396,,W,BELEZA,WA,WAE,WAEP,COLONIA DESODORANTE MASCULINA LUCCO  25,8686770000.0,,PERFUME,9,8,both,-1,1
1397,VERMELHO,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ  ELLA VERMELHO E PRETO  LISO,9339240004.0,P,KIT CALCINHA,2,2,both,0,0
1398,JEANS,C,VESTUARIO,CY,CYC,CYCE,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9422240001.0,52,TOP PLUS,2,0,left_only,-2,2
1399,,H,ELETRO-ELETRONICOS,HJ,HJA,HJAA,TABLET MULTILASER M7 3G 32GB TELA 7 POL,9372200000.0,,TABLET 3G ANDROID,1,1,both,0,0
1400,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA GO,9667060002.0,GG,SHORT DOLL,1,1,both,0,0
1401,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK FIVE POCKETS USE,9384170003.0,40,CALÇA JEANS,3,0,left_only,-3,3
1402,BRANCO,C,VESTUARIO,CY,CYA,CYAE,SHORT   INK LISO 07FE00650 BRANCO 38 BRA,9585490003.0,38,BOTTOM CURTO SARJA,2,1,both,-1,1
1403,CHOCOLATE,C,VESTUARIO,C7,C7A,C7AK,CALC TG BAS KIT 2X1 CHOCO BCO LIV C7 P C,8516960001.0,P,KIT CALCINHA,1,0,left_only,-1,1
1404,VERDE,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 EVT PAIS SLO INFO INK COM BOLSO,9275440003.0,8,CALÇA,3,1,both,-2,2
1405,ROXO,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ PRD ELLA LISO ROXO P ROXO ME,9456140004.0,P,KIT CALCINHA,1,0,left_only,-1,1
1406,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697830001.0,38,CALÇA JEANS,1,0,left_only,-1,1
1407,AZUL,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS  REF 51509 K233 ETAM,8566590003.0,GG,CALCINHA / BOTTOM,1,1,both,0,0
1408,,W,BELEZA,WB,WBQ,WBQB,SABONETE HIDRATANTE EM BARRA JEQUITI SEN,9690940000.0,,BARRA,3,3,both,0,0
1409,JEANS,C,VESTUARIO,C8,C8C,C8CD,VESTIDO SEM MANGA EVT JEANS C8 SLO INK V,9633540001.0,6,INTEIRO,3,3,both,0,0
1410,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK ESPERI,9412380002.0,38,CALÇA JEANS,1,0,left_only,-1,1
1411,VERDE,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN TOP FAIXA TRS S  BOJO REF CE3978,9624630001.0,G,SOUTIEN / TOP,2,2,both,0,0
1412,JEANS,C,VESTUARIO,CY,CYA,CYAI,MACACAO SEM MANGA JEANS CRN PRD INK RASG,9480830001.0,44,INTEIRO,1,0,left_only,-1,1
1413,AZUL,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB LISTRAS MARINHO,8297010004.0,GG,CALCINHA / BOTTOM,3,1,both,-2,2
1414,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS JV MSA INK BARRA CHUVEIRINHO,9167490007.0,46,BOTTOM CURTO JEANS,1,0,left_only,-1,1
1415,ROSA,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN SLO INK ABERTURA BARRA,9384260003.0,46,BOTTOM CURTO SARJA,4,2,both,-2,2
1416,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED B,9440770003.0,40,CALÇA JEANS,1,1,both,0,0
1417,ROSA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA ES,9438660004.0,P,SHORT DOLL,2,2,both,0,0
1418,JEANS,C,VESTUARIO,CY,CYA,CYAD,BERMUDA JEANS CRN MSA INK USED BARRA FEI,9573060001.0,36,BOTTOM CURTO JEANS,1,1,both,0,0
1419,ROSA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,9581390001.0,M,SHORT DOLL,9,9,both,0,0
1420,PRETO,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 PRD INFO STONE   460 PRETO 4,9405710001.0,4,BERMUDA,2,1,both,-1,1
1421,VINHO,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ SLO ELLA RENDA LISO VINHO M,9628240003.0,M,KIT CALCINHA,1,1,both,0,0
1422,PRETO,C,VESTUARIO,C7,C7A,C7AK,CALC TG BAS KIT 2X1  PTO CHOCO LIV C7 GG,8516950004.0,GG,KIT CALCINHA,5,3,both,-2,2
1423,MARROM,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MSA MAIS ACESSORIOS UNI ACE M,9682840001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
1424,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK RASGOS,9479580006.0,46,CALÇA JEANS,1,0,left_only,-1,1
1425,JEANS,C,VESTUARIO,C8,C8C,C8CA,CALCA C8 PRD INFA INK STONE USED E RASGO,9483630002.0,6,CALÇA,3,0,left_only,-3,3
1426,ROXO,C,VESTUARIO,CY,CYB,CYBA,CALCA  CRN MSA INK BARRA NAVALHADA LISO,9479840003.0,42,CALÇA JEANS,2,0,left_only,-2,2
1427,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA EVT PAIS INK COM USED FILIG,9440430004.0,42,CALÇA JEANS,2,0,left_only,-2,2
1428,ROSA,C,VESTUARIO,CR,CRA,CRAB,BIQUINI CR SLO ELLA LISO ROSA G ROSA CLA,9671700003.0,G,CALCINHA / BOTTOM,2,0,left_only,-2,2
1429,,W,BELEZA,WK,WKC,WKCM,ESTOJO COLECAO ESTRELA FEMININO,8688530000.0,,KIT FEMININO,8,8,both,0,0
1430,PRETO,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG P1 CANELADO PTO ERI C7 52 PRE,9320470004.0,52,SOUTIEN / TOP,1,0,left_only,-1,1
1431,,W,BELEZA,WA,WAD,WADP,PERFUME  WA JEQUITI DESODORANTE COLONIA,8823200000.0,,PERFUME,3,2,both,-1,1
1432,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA BU,9468540006.0,M,SHORT DOLL,7,6,both,-1,1
1433,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF PRD INK USED TANK DIRT RA,9479910007.0,34,CALÇA JEANS,1,0,left_only,-1,1
1434,JEANS,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 SLO INFO INK RECORTE DO AVESSO,9406100001.0,4,CALÇA,1,0,left_only,-1,1
1435,VERMELHO,C,VESTUARIO,CJ,CJA,CJAS,SHORT DOLL SEM MANGA CJ ELLA LISO VERMEL,9673640004.0,P,SHORT DOLL,1,1,both,0,0
1436,,W,BELEZA,WA,WAC,WACP,DESODORANTE COLONIA FEMININA GIO ANTONEL,9428720000.0,,PERFUME,3,2,both,-1,1
1437,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBL,RELOGIO MONDAINE FEM DOURADO KIT PULSEIR,9632310000.0,,KIT FEMININO DOURADO,2,2,both,0,0
1438,VERDE,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 INFO PRD INK CORDAO NO COS LISO,9470550003.0,8,CALÇA,1,0,left_only,-1,1
1439,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA EVT LCM INK LAVAGEM COM USE,9440440004.0,50,CALÇA JEANS,2,0,left_only,-2,2
1440,BRANCO,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN PRD INK LISO BRANCO 46,9676030005.0,46,BOTTOM CURTO SARJA,2,0,left_only,-2,2
1441,BEGE,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA  SLO ELLA CHAMPAGNE LISO BEGE P,9637520004.0,P,CALCINHA / BOTTOM,4,2,both,-2,2
1442,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF PRD INK RASGOS LISO CNBF3,9480060006.0,44,CALÇA JEANS,1,0,left_only,-1,1
1443,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO DISNEY,9443350009.0,P,SHORT DOLL,1,0,left_only,-1,1
1444,SORTIDO,C,VESTUARIO,CM,CMB,CMBB,BERMUDA CM SLO INK SARJA 5 POCKETS RETA,9344570002.0,44,BERMUDA SARJA,2,0,left_only,-2,2
