,Retail_Product_Color,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2Name,Retail_Product_Level3Name,Retail_Product_Level4Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_SOHQTY,Retail_CCQTY,_merge,diff,unders
2732,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK RASGOS USED BIGO,9480250005.0,38,BOTTOM CURTO JEANS,1,0,left_only,-1,1
2733,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF MSA INK USED TANK DIRT LI,9579550001.0,36,CALÇA JEANS,1,0,left_only,-1,1
2734,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA GO,9667060003.0,M,SHORT DOLL,3,1,both,-2,2
2735,,W,BELEZA,WL,WLH,WLHB,JEQUITI AVIVA BATOM HIDRATANTE CASTANHO,8687920000.0,,BATOM BASTÃO JEQUITI,2,2,both,0,0
2736,,H,ELETRO-ELETRONICOS,HB,HBH,HBHA,MOTO G22 AZUL 128GB,9588700000.0,,MOTOROLA,10,10,both,0,0
2737,BEGE,C,VESTUARIO,CY,CYA,CYAE,SHORT SARJA CRN PRD INK ELASTICO NA CINT,9480680003.0,42,BOTTOM CURTO SARJA,1,1,both,0,0
2738,JEANS,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 INFO PRD INK STONE USED TANK E,9483930003.0,8,CALÇA,3,0,left_only,-3,3
2739,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK USED TANK RASGOS,9479950006.0,44,CALÇA JEANS,1,0,left_only,-1,1
2740,ROSA,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG P1 POA ROSA PTO LIV C7 52 ROS,9623180002.0,52,SOUTIEN / TOP,2,2,both,0,0
2741,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK RECORTE FRONTAL L,9579560004.0,42,CALÇA JEANS,2,2,both,0,0
2742,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA CS SLO INK RETA COM GANCHO MEDIO,9171540004.0,44,BERMUDA JEANS,4,0,left_only,-4,4
2743,ROSA,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS BIQ TRS ROSA  AMARELO VERDE,9627260002.0,P,CALCINHA / BOTTOM,3,1,both,-2,2
2744,,W,BELEZA,WB,WBQ,WBQD,SHAMPOO JEQUITI BARBIE  100 ML,9739830000.0,,SHAMPOO,5,5,both,0,0
2745,MARROM,C,VESTUARIO,CY,CYA,CYAG,JAQUETA MARROM CURTA  SAW 14423 PP MARRO,9659990006.0,PP,JAQUETA/COLETE,1,0,left_only,-1,1
2746,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF MSA INK USED TANK LISO 01,9579540003.0,40,CALÇA JEANS,2,1,both,-1,1
2747,ROSA,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA CRN MSA INK PUSH UP BOLSO SE,9420010001.0,38,CALÇA SARJA,2,0,left_only,-2,2
2748,CINZA,C,VESTUARIO,CR,CRA,CRAK,CALCINHA  PRD ELLA STAR ESTAMPADO CINZA,9388970002.0,GG,KIT CALCINHA,1,1,both,0,0
2749,VERDE,C,VESTUARIO,CY,CYA,CYAH,SHORT SARJA JV MSA INK CLOCHARD VERDE BA,9593130002.0,38,SAIA,2,0,left_only,-2,2
2750,ROSA,C,VESTUARIO,CR,CRA,CRAC,CAMISOLA MANGA CURTA CR PRD ELLA LISO 89,9590760001.0,G,CAMISOLA / ROBE,11,9,both,-2,2
2751,ROSA,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS REF 51509 K200 POA R,9524810001.0,M,CALCINHA / BOTTOM,3,3,both,0,0
2752,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ PRD ELLA BASE ALONGADO LISO P,9687090003.0,GG,SOUTIEN / TOP,3,3,both,0,0
2753,ROSA,C,VESTUARIO,CN,CNC,CNCK,CALCINHA JV CN SLO ELLA POA ESTAMPADO RO,9456470003.0,M,KIT CALCINHA,3,3,both,0,0
2754,VERDE,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN TOP FAIXA TRS S  BOJO REF CE3978,9624630002.0,UNICO,SOUTIEN / TOP,4,4,both,0,0
2755,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS CRN MSA INK USED E FAST PI,9578650005.0,46,BERMUDA JEANS,1,0,left_only,-1,1
2756,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK CALCA  JV PRD INK,9561520006.0,34,CALÇA JEANS,1,1,both,0,0
2757,AZUL,C,VESTUARIO,CM,CMB,CMBB,BERMUDA CM SLO INK CHINO MARINHO LISO IN,9290260002.0,40,BERMUDA SARJA,1,0,left_only,-1,1
2758,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD MARCA DE TERCEIROS C,9477680005.0,36,CALÇA JEANS,1,0,left_only,-1,1
2759,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  EVT JV PRD INK USED MARMORI,9412280001.0,34,CALÇA JEANS,1,1,both,0,0
2760,AZUL,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA LH,9468520007.0,G,SHORT DOLL,1,0,left_only,-1,1
2761,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM USED FILIGR,9440420005.0,38,CALÇA JEANS,3,0,left_only,-3,3
2762,,W,BELEZA,WA,WAC,WACP,PERFUME  WA SLO JEQUITI Colonia Desodora,8773030000.0,,PERFUME,5,5,both,0,0
2763,,W,BELEZA,WL,WLD,WLDA,BATOM  WL VULT VULT BATOM MATE 013 35g,9032250000.0,,BATOM,1,1,both,0,0
2764,PRETO,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA CJ MSA ELLA CALECON BICOLOR PRE,9469210002.0,M,CALCINHA / BOTTOM,1,1,both,0,0
2765,,H,ELETRO-ELETRONICOS,HB,HBH,HBHA,MOTO E32 ROSE 64GB,9599000000.0,,MOTOROLA,2,2,both,0,0
2766,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL SEM MANGA JV CN SLO ELLA GATI,9663450002.0,GG,SHORT DOLL,2,2,both,0,0
2767,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS INK SUPER STONE LISO 35286,9525520008.0,46,BERMUDA JEANS,1,0,left_only,-1,1
2768,JEANS,C,VESTUARIO,CY,CYC,CYCE,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9427230005.0,48,TOP PLUS,1,0,left_only,-1,1
2769,BEGE,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA  SLO ELLA CHAMPAGNE LISO BEGE G,9637520001.0,G,CALCINHA / BOTTOM,4,0,left_only,-4,4
2770,ROSA,C,VESTUARIO,CY,CYA,CYAB,CALCA JEANS JV MSA INK BASICA BARRA VIRA,9427160009.0,36,CALÇA SARJA,1,0,left_only,-1,1
2771,PRETO,C,VESTUARIO,CJ,CJA,CJAC,CAMISOLA SEM MANGA CJ PRD ELLA RENDA LIS,9532200003.0,G,CAMISOLA / ROBE,2,1,both,-1,1
2772,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN PRD DISNEY,9590670002.0,GG,SHORT DOLL,2,2,both,0,0
2773,PRETO,C,VESTUARIO,CN,CNC,CNCP,PIJAMA MANGA CURTA JV CN ELLA LOVE EM PI,9717220001.0,G,PIJAMA,3,3,both,0,0
2774,,W,BELEZA,WA,WAC,WACP,PERFUME  WA JEQUITI DESODORANTE COLONIA,8901400000.0,,PERFUME,1,1,both,0,0
2775,PRETO,C,VESTUARIO,CP,CPM,CPMG,3 PARES MEIA CURTA FCX WARNER FRAJOLA,9436780001.0,34/39,MEIA CASUAL/ESPORTIVA,4,1,both,-3,3
2776,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK RASGOS,9479710002.0,38,CALÇA JEANS,1,0,left_only,-1,1
2777,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA BU,9468540007.0,G,SHORT DOLL,4,4,both,0,0
2778,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9663590004.0,46,CALÇA JEANS,1,0,left_only,-1,1
2779,,W,BELEZA,WA,WAD,WADP,COLONIA DESODORANTE MASCULINA BEN 10  25,8687320000.0,,PERFUME,6,4,both,-2,2
2780,ROSA,C,VESTUARIO,C8,C8C,C8CA,CALCA C8 PRD INFA INK COM CINTO LISO 305,9483670001.0,4,CALÇA,2,0,left_only,-2,2
2781,,W,BELEZA,WB,WBN,WBNS,DESODORANTE COLONIA SPLASH JEQUITI EU DE,8687490000.0,,SPRAY/ COLÔNIA,1,1,both,0,0
2782,PRATEADO,C,VESTUARIO,C5,C5D,C5DA,COLAR PRATEADO CORACAO E BRILHO LTCP 016,9544840001.0,LONGO,COLAR,1,0,left_only,-1,1
2783,AZUL,C,VESTUARIO,CR,CRA,CRAK,2 CALCINHAS BIQUINI CR SLO ESTAMP FLORAL,9707400002.0,M,KIT CALCINHA,4,4,both,0,0
2784,ROSA,C,VESTUARIO,CY,CYA,CYAB,CALCA CRN MSA INK FIVE POCKETS LISO ROSA,9420140001.0,36,CALÇA SARJA,2,2,both,0,0
2785,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM USED FILIGR,9440870007.0,48,CALÇA JEANS,1,0,left_only,-1,1
2786,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK COS DUPLO E BOLSO,9579600006.0,46,CALÇA JEANS,1,0,left_only,-1,1
2787,PRETO,C,VESTUARIO,CY,CYA,CYAA,CALCA SARJA CRN MSA MARCA DE TERCEIROS C,9453100001.0,36,CALÇA JEANS,2,2,both,0,0
2788,CINZA,C,VESTUARIO,CN,CNC,CNCK,CALCINHA JV CN SLO ELLA ESTRELA ESTAMPAD,9588090003.0,M,KIT CALCINHA,3,3,both,0,0
2789,AZUL,C,VESTUARIO,CR,CRA,CRAK,2 CALCINHAS BIQUINI CR SLO ESTAMP FLORAL,9707400003.0,GG,KIT CALCINHA,2,2,both,0,0
2790,,W,BELEZA,WB,WBQ,WBQD,SHAMPOO JEQUITI JUSTICE LEAGUE 150 ML,9739820000.0,,SHAMPOO,5,3,both,-2,2
2791,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM STONE E USE,9440400005.0,46,CALÇA JEANS,4,0,left_only,-4,4
2792,PRETO,C,VESTUARIO,C9,C9A,C9AK,CALCINHA CJ ELLA BRANCO E PRETO LISO GG,9339230002.0,GG,KIT CALCINHA,2,2,both,0,0
2793,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK RASGOS USED BIGO,9480250004.0,40,BOTTOM CURTO JEANS,2,0,left_only,-2,2
2794,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CDD PRD INK VISTA ABOTOADA,9479880002.0,40,CALÇA JEANS,1,1,both,0,0
2795,JEANS,C,VESTUARIO,CY,CYA,CYAI,MACAQUINHO SEM MANGA JEANS CRN PRD INK L,9230400004.0,38,INTEIRO,0,0,left_only,0,0
2796,ROXO,C,VESTUARIO,CY,CYB,CYBA,CALCA  CRN MSA INK BARRA NAVALHADA LISO,9479840005.0,46,CALÇA JEANS,2,1,both,-1,1
2797,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAJ,RELOGIO MONDAINE MASC COURO PRETO KIT PU,9538970000.0,,KIT MASCULINO COURO,1,1,both,0,0
2798,ROSA,C,VESTUARIO,C8,C8C,C8CA,CALCA C8 PRD INFA INK COM CINTO LISO 305,9483670003.0,8,CALÇA,2,0,left_only,-2,2
2799,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN GARFIELD ES,9669650007.0,G,SHORT DOLL,2,2,both,0,0
2800,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9392570005.0,42,BOTTOM CURTO JEANS,3,0,left_only,-3,3
2801,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS EVT PAIS CRN PRD INK BERMU,9578940006.0,48,BERMUDA JEANS,1,0,left_only,-1,1
2802,JEANS,C,VESTUARIO,C8,C8C,C8CC,BLUSA C8 SLO INFA INK CIGANINHA LISO JEA,9434210001.0,6,TOP/JAQUETA,0,0,left_only,0,0
2803,JEANS,C,VESTUARIO,CY,CYA,CYAF,TOP SEM MANGA CY SAW EVT LAN MARCA DE TE,9703600004.0,42,TOP,2,0,left_only,-2,2
2804,ROSA,C,VESTUARIO,CR,CRA,CRAT,SOUTIEN CR SLO ELLA LISO ROSA 40 ROSA CL,9671690003.0,40,SOUTIEN / TOP,1,1,both,0,0
2805,PRATA,C,VESTUARIO,C5,C5E,C5EA,CONJUNTO NIQUEL PINGENTE COM ESCRITA LOV,9593740001.0,SEM TAMANHO,CONJUNTO,3,0,left_only,-3,3
2806,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ PRD ELLA LISO PRETO 44 PRETO,9447160004.0,44,SOUTIEN / TOP,1,1,both,0,0
2807,JEANS,C,VESTUARIO,CY,CYA,CYAI,MACACAO SEM MANGA JEANS CRN PRD INK DIRT,9480820007.0,34,INTEIRO,2,2,both,0,0
2808,PRETO,C,VESTUARIO,CM,CMB,CMBA,CALCA SARJA JV PRD INK RETA COM BOLSO CA,9643040003.0,40,CALÇA SARJA,2,0,left_only,-2,2
2809,MARROM,C,VESTUARIO,CM,CMB,CMBA,CALCA SARJA CRN MSA INK JOGGER CARGO  LI,9637460007.0,48,CALÇA SARJA,1,0,left_only,-1,1
2810,CINZA,C,VESTUARIO,C5,C5A,C5AB,OCULOS FEM MET GUN REDONDO FUME VC2489C3,9562030001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
2811,PRETO,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN SLO FRIENDS E,9443630006.0,M,CAMISOLA / ROBE,2,2,both,0,0
2812,ROSA,C,VESTUARIO,C8,C8C,C8CA,CALCA C8 PRD EVT LCM JOGGER CLOCHARD INF,9405840003.0,8,CALÇA,1,0,left_only,-1,1
2813,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT CY SAW EVT LAN MARCA DE TERCEIROS,9703570003.0,40,BOTTOM CURTO JEANS,2,0,left_only,-2,2
2814,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS CRN MSA INK USED E FAST PI,9578650008.0,36,BERMUDA JEANS,1,0,left_only,-1,1
2815,CINZA,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN SLO DISNEY V,9443510004.0,P,CAMISOLA / ROBE,4,4,both,0,0
2816,ROSA,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ PRD ELLA BICOLOR ROSA 44 ROSA,9563910003.0,44,SOUTIEN / TOP,3,0,left_only,-3,3
2817,,W,BELEZA,WL,WLD,WLDA,BATOM  WL VULT VULT BATOM MATE 003 35g,9032220000.0,,BATOM,2,2,both,0,0
2818,ROXO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS  REF 51509 K163 ESTR,8566570004.0,GG,CALCINHA / BOTTOM,2,0,left_only,-2,2
2819,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA  PS PRD INK SKY RASGOS ELASTICO TR,9481120001.0,46,CALÇA JEANS PLUS,2,0,left_only,-2,2
2820,LARANJA,C,VESTUARIO,CM,CMB,CMBB,BERMUDA JEANS CRN MSA INK FIVE POCKETS L,9578730002.0,46,BERMUDA SARJA,2,0,left_only,-2,2
2821,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK FIVE POCKETS USE,9384140002.0,38,CALÇA JEANS,1,0,left_only,-1,1
2822,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN APP TRS COLONIAL CETINETE RENDA,5572370001.0,48,SOUTIEN / TOP,1,1,both,0,0
2823,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA JEANS PS MSA INK USED E BARRA CHUV,9383740005.0,48,CALÇA JEANS PLUS,3,3,both,0,0
2824,JEANS,C,VESTUARIO,C8,C8D,C8DB,BERMUDA EVT PAIS C8 PRD INFO INK FIVE PO,9483840002.0,6,BERMUDA,2,1,both,-1,1
2825,BRANCO,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG P1 RENDA BCA ADA 50 BRANCO CL,9458340003.0,50,SOUTIEN / TOP,2,1,both,-1,1
2826,PRETO,C,VESTUARIO,CJ,CJA,CJAC,CAMISOLA APP SEM MANGA SNS SLO ELLA LISO,8907080004.0,P,CAMISOLA / ROBE,2,1,both,-1,1
2827,,H,ELETRO-ELETRONICOS,HB,HBH,HBHG,SAMS GALAXY A03 CORE PRETO 32GB SM A032M,9474580000.0,,SAMSUNG,7,7,both,0,0
2828,ROSA,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA CRN MSA INK PUSH UP BOLSO SE,9420010005.0,46,CALÇA SARJA,2,0,left_only,-2,2
2829,BEGE,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN TRS BIBELO PEROLA REF 61486 BEGE,9362400004.0,52,SOUTIEN / TOP,2,2,both,0,0
2830,BEGE,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB REF 51509 K126 V,7221750002.0,M,CALCINHA / BOTTOM,2,1,both,-1,1
2831,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA   SAW MARCA DE TERCEIROS CALCA BOO,9660040005.0,42,CALÇA JEANS,1,1,both,0,0
2832,,H,ELETRO-ELETRONICOS,HB,HBH,HBHA,MOTO G71 VERDE 128GB 5G,9389760000.0,,MOTOROLA,5,1,both,-4,4
2833,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN MSA INK AMACIADAUSED LIS,9578050003.0,42,CALÇA JEANS,4,0,left_only,-4,4
2834,PRETO,C,VESTUARIO,CY,CYA,CYAE,SHORT SARJA JV SLO INK COM AMASSADINHO,9384360005.0,44,BOTTOM CURTO SARJA,3,1,both,-2,2
2835,BRANCO,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA APP SLO CALECON RENDA VERAO BRA,7738200004.0,GG,CALCINHA / BOTTOM,2,2,both,0,0
2836,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  CRN PRD INK ELASTICO COS MARMORIZ,9479790005.0,44,CALÇA JEANS,2,2,both,0,0
2837,JEANS,C,VESTUARIO,C8,C8B,C8BA,CALCA C8 PRD PPO INK STONE USED TANK E F,9483790003.0,3,CALÇA,2,1,both,-1,1
2838,ROSA,C,VESTUARIO,C8,C8C,C8CD,MACACAO SEM MANGA C8 PRD JUVA INK COM CI,9406160001.0,14,INTEIRO,0,0,left_only,0,0
2839,PRETO,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN APP TRS OLIMPO BOURBON PRETO ESP,8069910005.0,54,SOUTIEN / TOP,1,1,both,0,0
2840,PRETO,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA CJ ELLA RENDA PRETA FORRO PINK,9560460001.0,G,CALCINHA / BOTTOM,3,3,both,0,0
2841,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA  JV MSA INK USED TANK ESMERIL BARR,9415800002.0,36,CALÇA JEANS,3,0,left_only,-3,3
2842,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK SKY RA,9479720001.0,36,CALÇA JEANS,1,0,left_only,-1,1
2843,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN SLO INK BASICA STONE  LI,9383920001.0,40,CALÇA JEANS,4,1,both,-3,3
2844,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK BARRA,9480860006.0,44,CALÇA JEANS,2,1,both,-1,1
2845,BEGE,C,VESTUARIO,CP,CPM,CPMG,MEIA SAPATILHA INVISIVEL APP ACC REF 776,8753980001.0,34-38,MEIA CASUAL/ESPORTIVA,67,5,both,-62,62
2846,ROSA,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR PRD ELLA POA ESTAMPADO ROSA,9388840001.0,M,KIT CALCINHA,2,2,both,0,0
2847,ROSA,C,VESTUARIO,CR,CRA,CRAK,2 CALCINHAS BIQUNI  CR MSA RENDA RUSTICA,9692930004.0,P,KIT CALCINHA,1,1,both,0,0
2848,BEGE,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN TRS POA BEGE REF 61411   DEMILLU,9362390002.0,48,SOUTIEN / TOP,5,2,both,-3,3
2849,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANS PS MSA INK USED BARRA VIRADA,9480960001.0,50,BOTTOM CURTO JEANS PLUS,2,1,both,-1,1
2850,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF PRD INK RASGOS LISO CNBF3,9480060002.0,42,CALÇA JEANS,1,1,both,0,0
2851,PRETO,C,VESTUARIO,C6,C6A,C6AT,2 SOUTIENS APP  TRS BASE C  BJ SEM ARO R,8539820001.0,42,SOUTIEN / TOP,6,5,both,-1,1
2852,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN BASE CJ MSA ELLA BICOLOR LISO PR,9424750003.0,44,SOUTIEN / TOP,2,1,both,-1,1
2853,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS COTTON POA CHOCO BRA,7326160003.0,G,CALCINHA / BOTTOM,3,3,both,0,0
2854,,W,BELEZA,WL,WLM,WLMF,LAPIS  WL VULT VULT LAP SOBRANC 003 12g,9032470000.0,,LAPIS,2,2,both,0,0
2855,VERMELHO,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ  ELLA VERMELHO E PRETO  LISO,9339240001.0,G,KIT CALCINHA,2,1,both,-1,1
2856,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT CY SAW EVT LAN MARCA DE TERCEIROS,9703570004.0,42,BOTTOM CURTO JEANS,2,0,left_only,-2,2
2857,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAM,RELOGIO MASC TUGUIR PRATA KIT PULSEIRA A,9728590000.0,,KIT MASCULINO PRATA,1,2,both,1,0
2858,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBL,RELOGIO CONDOR MAS DOURADO P3 KIT CANIVE,9518160000.0,,KIT FEMININO DOURADO,1,1,both,0,0
2859,PRETO,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN MSA INK BARRA CHUVEIRI,9642850003.0,42,BOTTOM CURTO SARJA,6,6,both,0,0
2860,PRETO,C,VESTUARIO,CP,CPM,CPMG,2 PARES MEIA INVISIVEL ACC SLO URSO   CI,9434620001.0,34/39,MEIA CASUAL/ESPORTIVA,1,0,left_only,-1,1
2861,CINZA,C,VESTUARIO,CR,CRB,CRBB,BERMULDOLL MANGA CURTA CR PRD ELLA  CINZ,9656040003.0,G,BERMUDOL/SHORT DOLL,1,0,left_only,-1,1
2862,PRETO,C,VESTUARIO,C7,C7A,C7AK,CALC TG GALIS KIT P1 2X1 PTO ROXO LIV C7,8517010001.0,P,KIT CALCINHA,1,0,left_only,-1,1
2863,JEANS,C,VESTUARIO,CY,CYC,CYCE,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9427230003.0,52,TOP PLUS,1,1,both,0,0
2864,JEANS,C,VESTUARIO,CY,CYA,CYAD,BERMUDA JEANS CRN MSA INK USED BARRA FEI,9573060006.0,46,BOTTOM CURTO JEANS,2,2,both,0,0
2865,JEANS,C,VESTUARIO,CY,CYA,CYAH,SHORT JEANS JV MSA INK ELASTICO CINTURA,9592950004.0,40,SAIA,3,0,left_only,-3,3
2866,ROXO,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS CRN MSA INK RASGOS BARRA VIR,9427150012.0,46,CALÇA JEANS,1,0,left_only,-1,1
2867,PRETO,C,VESTUARIO,CY,CYB,CYBA,CALCA  CF PRD INK ABERTURA BARRA LISO 50,9480050005.0,46,CALÇA JEANS,1,1,both,0,0
2868,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN PRD INK EVT SUPER STONE,9561450004.0,42,CALÇA JEANS,2,0,left_only,-2,2
2869,PRETO,C,VESTUARIO,CM,CMB,CMBA,CALCA APP SARJA CS NEU 5 POCKETS SLIM LI,7588420002.0,38,CALÇA SARJA,1,0,left_only,-1,1
2870,ROSA,C,VESTUARIO,CR,CRB,CRBC,CAMISOLA MANGA CURTA CR PRD ELLA ESTAMPA,9569840002.0,GG,CAMISOLA / ROBE,3,3,both,0,0
2871,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA   SAW MARCA DE TERCEIROS CALCA BOO,9660040003.0,38,CALÇA JEANS,2,1,both,-1,1
2872,PRETO,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MSA MAIS ACESSORIOS FEM ACE P,9682760001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
2873,ROSA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR SLO ELLA STAY,9470230001.0,G,SHORT DOLL,1,1,both,0,0
2874,PRETO,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN  C9 PRD ELLA BORBOLETA LISO PRET,9380890002.0,46,SOUTIEN / TOP,6,2,both,-4,4
2875,JEANS,C,VESTUARIO,CY,CYD,CYDA,CALCA JEANS CRN MSA INK USED BIGODE BARR,9384570004.0,40,CALÇA JEANS,2,0,left_only,-2,2
2876,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384110001.0,34,BOTTOM CURTO JEANS,1,0,left_only,-1,1
2877,BRANCO,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR SLO ELLA 2 PCS COTTON VICHY,9280790003.0,M,KIT CALCINHA,1,1,both,0,0
2878,,W,BELEZA,WB,WBV,WBVM,SIAGE MASCARA CAPILAR REGENERACAO POS QU,9170570000.0,,MASCARA,1,0,left_only,-1,1
2879,,H,ELETRO-ELETRONICOS,HB,HBH,HBHG,SAMS GALAXY A23 AZUL 128GB SM A235MLBGZT,9561380000.0,,SAMSUNG,1,1,both,0,0
2880,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED F,9440460007.0,36,CALÇA JEANS,1,0,left_only,-1,1
2881,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA GA,9438680003.0,GG,SHORT DOLL,1,1,both,0,0
2882,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS EVT JNS CRN MSA INK JOGGER J,9532900002.0,40,CALÇA JEANS,2,0,left_only,-2,2
2883,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK RASGOS,9412320004.0,42,CALÇA JEANS,1,1,both,0,0
2884,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN MSA INK JOGGER JEANS BAS,9532910002.0,48,CALÇA JEANS,1,0,left_only,-1,1
2885,BRANCO,C,VESTUARIO,CN,CNC,CNCK,CALCINHA JV CN SLO ELLA CORACAO ESTAMPAD,9588750003.0,M,KIT CALCINHA,3,3,both,0,0
